genre,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
pop,Ruth B.,Dandelions,2eAvDnpXP5W0cVtiI0PUxV,87,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720
pop,Tate McRae,feel like shit,2EBnvom1dTybtm75a3Xh1T,83,0.508,0.378,7,-7.158,1,0.0473,0.516,0.0,0.119,0.161,144.962,204315
pop,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,84,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711
pop,Miguel,Sure Thing,0JXXNGljqupsJaZsgSbMZV,80,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373
pop,Adele,Chasing Pavements,56pHllZT7QOacB0bP56ofx,77,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,210507
pop,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,87,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400
pop,Justin Bieber,Mistletoe,7xapw9Oy21WpfEcib2ErSA,82,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947
pop,Bruno Mars,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,84,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,213827
pop,Roar,I Can't Handle Change,0I1eFRytp4XRhLCjT6tZm7,82,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,198213
pop,Tiësto,Don't Be Shy,0bI7K9Becu2dtXK1Q3cZNB,90,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,140500
pop,Ricky Montgomery,Mr Loverman,2IVsRhKrx8hlQBOWy4qebo,80,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880
pop,Andy Williams,It's the Most Wonderful Time of the Year,5hslUAKq9I9CG2bAulFkHN,82,0.24,0.598,7,-8.435,1,0.0369,0.766,0.0,0.117,0.776,201.629,151933
pop,Bruno Mars,Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,85,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478
pop,Taylor Swift,Come Back...Be Here (Taylor's Version),4pNApnaUWAL2J4KO2eqokq,80,0.46,0.632,4,-6.031,1,0.0302,0.0158,0.0,0.0822,0.399,79.846,223333
pop,Taylor Swift,The Lucky One (Taylor's Version),4e5ayHsOLJNLTGfjau2mEw,80,0.686,0.571,4,-7.138,1,0.05,0.066,0.0,0.0608,0.538,117.889,240467
pop,Giveon,For Tonight,61Emqg95O9zo1GNOcyxq4Y,82,0.442,0.517,9,-7.807,1,0.0548,0.0699,0.0,0.114,0.2,79.867,193822
pop,Harry Styles,Adore You,3jjujdWJ72nww5eGnfs2E7,85,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133
pop,Adele,All I Ask,05TOt5Vz4StdjMpEdFPlvB,77,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,271800
pop,TWICE,The Feels,1XyzcGhmO7iUamSS94XfqY,87,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053
pop,Mitski,Washing Machine Heart,3jjsRKEsF42ccXf8kWR3nu,83,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,128199
pop,Julia Michaels,What A Time (feat. Niall Horan),5WtfUKzXircvW8l5aaVZWT,84,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,173307
pop,Nelly Furtado,Promiscuous,2gam98EZKrF9XuOkU13ApN,83,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293
pop,The Weeknd,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,82,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,260253
pop,Lewis Capaldi,Before You Go,2gMXnyrvIjhVBUZwvLZDMP,85,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107
pop,Rex Orange County,Television / So Far So Good,5OUTFH5acycdnf8OVo21Gv,82,0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971,262600
pop,Ariana Grande,7 rings,6ocbgoVGwYJhOv1GgI9NsF,85,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627
pop,Bruno Mars,Fly As Me,7GuP2hQO9oprADjY3gRhCT,80,0.783,0.627,2,-8.521,1,0.102,0.00756,0.0,0.0606,0.48,100.025,219389
pop,Bruno Mars,After Last Night (with Thundercat & Bootsy Collins),0crw01bqnefvDUDjsuKraD,80,0.651,0.703,0,-8.958,0,0.0816,0.0297,0.0,0.0608,0.647,140.051,249444
pop,Miley Cyrus,Party In The U.S.A.,5Q0Nhxo0l2bP3pNjpGJwV1,74,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067
pop,Taylor Swift,The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r,80,0.636,0.402,7,-7.855,1,0.031,0.0494,0.0,0.107,0.208,125.952,285280
pop,Billie Eilish,bad guy,2Fxmhks0bxGSBdJ92vM42m,86,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
pop,Gotye,Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,77,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973
pop,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),73qMN9bXy7MSPwwGfH3wQr,80,0.601,0.406,7,-11.827,1,0.0275,0.622,9.19e-05,0.133,0.232,130.059,284773
pop,The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB,84,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453
pop,Grouplove,Tongue Tied,0GO8y8jQk1PkHzS31d699N,80,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013
pop,Harry Styles,Golden,45S5WTQEGOB1VHr1Q4FuPl,84,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907
pop,Adele,Make You Feel My Love,5FgPwJ7Nh2FVmIXviKl2VF,77,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,212040
pop,Khalid,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,80,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547
pop,Taylor Swift,Starlight (Taylor's Version),7A2cNLRT0YJc1yjxHlKihs,80,0.628,0.685,4,-5.864,1,0.0358,0.00324,0.0,0.18,0.605,126.014,220413
pop,Conan Gray,Maniac,6KfoDhO4XUWSbnyKjNp9c4,82,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773
pop,Tai Verdes,A-O-K,1sx0XsWUusUoPstbvokZjP,75,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,173640
pop,Don Toliver,After Party,527k23H0A4Q0UJN3vGs0Da,81,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,167916
pop,The Lumineers,Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,75,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097
pop,Justin Bieber,Ghost,5dPz35akJjPqb17yeqNwqH,84,0.604,0.741,2,-5.571,1,0.0475,0.178,3.49e-05,0.409,0.473,153.947,153190
pop,Aventura,Volví,2vmfvSoZBFAt9hhRoEByLi,91,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,230125
pop,Train,"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,83,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773
pop,Sam Smith,Like I Can,2TeLIzFBe3hxkPR5FIQZut,86,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066
pop,Joyner Lucas,Your Heart,2DTpP3caqX3QdJIEoS83mD,80,0.861,0.637,6,-7.701,0,0.133,0.392,0.0,0.0929,0.754,87.006,198621
pop,Cavetown,Devil Town,0vf2eBw2inhl8y61cYQMv2,81,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,179955
pop,Jimmy Eat World,The Middle,6GG73Jik4jUlQCkKg9JuGO,80,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853
pop,Taylor Swift,Blank Space,1p80LdxRV74UKvL8gnD7ky,75,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827
pop,Kali Uchis,Dead To Me,6LOZws7T3jqZz78unPgFF9,80,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,199506
pop,The Chainsmokers,Closer,7BKLCZ1jbUBVqRi2FVlTVw,85,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
pop,The Weeknd,Take My Breath,6OGogr19zPTM4BALXuMQpF,87,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,220196
pop,Bruno Mars,Put On A Smile,4bbJw6usZSqkcmnqjSIOWx,79,0.548,0.627,9,-8.949,1,0.0409,0.0471,0.0,0.285,0.493,143.994,255455
pop,Bruno Mars,Grenade,2tJulUYLDKOg9XrtVkMgcJ,77,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091
pop,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,83,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493
pop,OneRepublic,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,75,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,257840
pop,Lizzo,Rumors (feat. Cardi B),6KgtcmCF9Ky68XC7ezxl3s,80,0.827,0.731,4,-5.524,0,0.088,0.13,0.0,0.418,0.607,118.992,172833
pop,TV Girl,Lovers Rock,1H7zdcRD0gLGQY0w5ejGgX,78,0.559,0.871,5,-5.338,0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,213920
pop,Cults,Always Forever,2enPRFda84VE2wtI8c86Uf,81,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747
pop,The Backseat Lovers,Kilby Girl,1170VohRSx6GwE6QDCHPPH,79,0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206
pop,Chris Brown,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,80,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,260640
pop,John Legend,All of Me,3U4isOIWM3VvDubwSI3y7a,86,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560
pop,Bruno Mars,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,82,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693
pop,Adele,Hello,62PaSfnXSMyLshYJrlTuL3,78,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502
pop,Avicii,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,85,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
pop,Taylor Swift,Girl At Home (Taylor's Version),0DMVrlMUn01M0IcpDbwgu7,79,0.691,0.736,5,-6.974,1,0.0326,0.00955,1.88e-05,0.101,0.612,125.089,220520
pop,Camila Cabello,Don't Go Yet,1058fW9H3fZA6QjYCdOBad,88,0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,164842
pop,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,1QL7nSDZCwZMnbisV4KOXt,78,0.39,0.83,11,-5.201,0,0.0563,0.0021,0.0,0.156,0.191,90.021,168030
pop,Vedo,You Got It,4lsHZ92XCFOQfzJFBTluk8,81,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145
pop,Khalid,Better,6zeeWid2sgw4lap2jV61PZ,78,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320
pop,Clairo,Bubble Gum,3zksbXteOCeSusJ5Xltr3t,80,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,175961
pop,Michael Bublé,It's Beginning to Look a Lot like Christmas,5a1iz510sv2W9Dt1MvFd5R,83,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,206640
pop,Doja Cat,Say So,3Dv1eDb0MEgF93GpLXlucZ,83,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893
pop,Bruno Mars,Blast Off,5ywsqu9AEJnEJhJ05Vf9Me,80,0.482,0.548,11,-9.946,1,0.0373,0.0363,2.28e-06,0.3,0.346,76.017,284870
pop,Normani,Wild Side (feat. Cardi B),2vXgyN14LX2zl7JEASw242,80,0.74,0.576,6,-6.744,0,0.146,0.0249,0.0,0.104,0.315,110.095,209476
pop,Offset,Ric Flair Drip (with Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,82,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800
pop,Childish Gambino,3005,2ZltjIqztEpZtafc8w0I9t,78,0.472,0.448,6,-7.272,0,0.326,0.113,0.0,0.0914,0.636,166.077,234215
pop,Lost Frequencies,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,92,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197
pop,Lil Nas X,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,87,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,137876
pop,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,83,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960
pop,Monsieur Periné,Nuestra Canción,5reQI13tWWYDLMrGcUF4Mk,84,0.906,0.731,6,-7.021,0,0.0977,0.426,4.55e-06,0.0853,0.794,106.995,260080
pop,Ricky Montgomery,Line Without a Hook,5NvOZCjZaGGGL597exlQWv,80,0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,249587
pop,Don Toliver,Flocky Flocky (feat. Travis Scott),25r6MZ4Gtd76l43qnZI1DG,80,0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,183514
pop,Conan Gray,People Watching,4JeOesjcWWlprTAvucDSJX,80,0.53,0.593,5,-7.286,1,0.0545,0.385,0.0,0.314,0.538,125.723,158537
pop,PARTYNEXTDOOR,Break from Toronto,79MSEdtXuudhGhC5AtG07g,79,0.596,0.678,9,-5.18,1,0.0335,0.0199,0.004,0.418,0.259,117.066,99213
pop,Nicki Minaj,Super Bass,3hlksXnvbKogFdPbpO9vel,79,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,200013
pop,Eyedress,Jealous,5KbTBSGUvgDg75gIVhUaAW,80,0.474,0.91,9,-10.431,0,0.0462,0.00498,0.859,0.476,0.745,93.01,122339
pop,Wham!,Last Christmas,2FRnf9qhLbvw8fu4IBXx78,84,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960
pop,Lil Nas X,SCOOP (feat. Doja Cat),6bpq1jGkVz66Q3LYeoXdjZ,81,0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164
pop,Khalid,Location,152lZdxL1OR0ZMW6KquMif,79,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080
pop,ScHoolboy Q,Collard Greens,0zO8ctW0UiuOefR87OeJOZ,82,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,299960
pop,Ritt Momney,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,80,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463
pop,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,80,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,176960
pop,Usher,Yeah! (feat. Lil Jon & Ludacris),5rb9QrpfcKFHM1EUbSIurX,82,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,250373
pop,Bryson Tiller,Exchange,43PuMrRfbyyuz4QpZ3oAwN,78,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,194613
pop,JVKE,this is what falling in love feels like,4UG2Fm0E98LhE2dlNxiAXx,79,0.424,0.438,11,-5.53,1,0.0553,0.617,0.0,0.0837,0.325,128.983,120308
pop,Bruno Mars,777,4zm8xZiV5FxJu62EHEvZaT,78,0.836,0.622,1,-11.003,1,0.0946,0.00269,0.000566,0.335,0.892,102.015,165001
pop,Taylor Swift,Wildest Dreams,59HjlYCeBsxdI0fcm3zglw,74,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440
pop,Taylor Swift,cardigan,4R2kfaDFhslZEMJqAFNpdd,81,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560
pop,Olivia Rodrigo,enough for you,2TOzTqQXNmR2zDJXihjZ2e,81,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,202827
pop,Tears For Fears,Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,83,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489
pop,Cigarettes After Sex,Apocalypse,3AVrVz5rK8Hrqo9YGiVGN5,74,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147
pop,Ariana Grande,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,83,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320
pop,Imagine Dragons,Believer,0pqnGHJpmpxLKifKRmU6WP,87,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347
pop,Sueco,Paralyzed,5svL1PkWw8hPEAOdTNLexy,78,0.587,0.847,0,-5.273,0,0.0594,0.00126,2.29e-06,0.111,0.376,149.954,162805
pop,Daniel Caesar,Get You (feat. Kali Uchis),7zFXmv6vqI4qOt4yGf3jYZ,80,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180
pop,Flo Rida,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,82,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400
pop,Måneskin,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,89,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,173347
pop,Pitbull,Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,81,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,229360
pop,Shakira,Hips Don't Lie (feat. Wyclef Jean),3ZFTkvIE7kyPt6Nu3PEa7V,83,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,218093
pop,Taylor Swift,Lover,1dGr1c8CrMLDpV6mPbImSI,81,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307
pop,Jeremih,oui,0PJIbOdMs3bd5AT8liULMQ,77,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320
pop,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5jAIouBES8LWMiriuNq170,78,0.445,0.131,7,-13.778,1,0.0564,0.663,1.57e-06,0.108,0.101,208.918,321640
pop,Hozier,Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,76,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693
pop,Justin Bieber,Rockin' Around The Christmas Tree,1nQTSwTSvzgumYqMlzseJ0,0,0.464,0.642,5,-3.656,1,0.032,0.0189,0.0,0.0957,0.828,151.592,132732
pop,Justin Bieber,Santa Claus Is Coming To Town,6JYmGvcxxV9YT2Sc4TNzCs,0,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,216720
pop,Justin Bieber,Hold On,6QbE5kki57o6bndRqjUZXT,0,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,170813
pop,Justin Bieber,Mistletoe,4qI8q5kECSsoRvI7NrwJ1I,0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,183067
pop,Justin Bieber,Peaches,2Kd89N8YajlMniENiO8QSW,2,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082
pop,Justin Bieber,Peaches,6BaWOBFBpJYt0zCaFU9Dyx,3,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082
pop,Justin Bieber,Peaches,0PSZJonc9bFXFxv46AIkc8,1,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082
pop,Kid Cudi,Pursuit Of Happiness (Nightmare),5iSEsR6NKjlC9SrIJkyL3k,76,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,295293
pop,Justin Bieber,Peaches,3p3IZZEyMTdsCSi9m5Z56x,1,0.698,0.684,0,-6.239,1,0.0972,0.374,0.0,0.434,0.526,89.926,198082
pop,Justin Bieber,Peaches,5mC7GyeqyxGmZRqIPHbRzO,0,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082
pop,DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",6IPNp9PfaEqrzotY47TIWy,86,0.8,0.837,6,-2.807,0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,225600
pop,Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,89,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604
pop,Rihanna,Love On The Brain,5oO3drDxtziYU2H1X23ZIp,82,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000
pop,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,84,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482
pop,Rex Orange County,Best Friend,47Bg6IrMed1GPbxRgwH2aC,79,0.575,0.714,6,-5.247,1,0.0596,0.395,0.0,0.115,0.32,144.982,262231
pop,Nelly Furtado,Maneater,4wH4dJgrsxONID6KS2tDQM,81,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893
pop,Bastille,Pompeii,3gbBpTdY8lnQwqxNCcf795,73,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148
pop,SZA,Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,78,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,275080
pop,Don Toliver,No Idea,7AzlLxHn24DxjgQX73F9fU,81,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424
pop,Lana Del Rey,Dealer,7iqQz931tn59mK6IZ3knRx,80,0.602,0.59,0,-6.346,0,0.0279,0.318,0.000166,0.104,0.381,130.08,274293
pop,Maroon 5,Memories,4cktbXiXOapiLBMprHFErI,86,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,189486
pop,Sam Smith,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,83,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724
pop,Avicii,The Nights,0ct6r3EGTcMLPtrXHDvVjc,86,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658
pop,Marshmello,Happier,2dpaYNEQHiRxtZbfNsse99,83,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290
pop,blink-182,All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,80,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,167067
pop,Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,83,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437
pop,Maroon 5,Payphone,1LmN9SSHISbtp9LoaR5ZVJ,75,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387
pop,Rihanna,Needed Me,4pAl7FkDMNBsjykPXo91B3,79,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,191600
pop,Dua Lipa,Levitating,39LLxExYz6ewLAcYrzQQyP,85,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808
pop,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,77,0.561,0.782,3,-7.444,1,0.0317,0.022,0.0,0.109,0.704,127.148,153240
pop,Ryan Hurd,Chasing After You (with Maren Morris),1ZIKpMTRPqhwAoVXWY3tXI,76,0.596,0.679,4,-6.395,1,0.0394,0.723,0.0,0.116,0.479,131.912,207974
pop,Rauw Alejandro,Todo De Ti,4fSIb4hdOQ151TILNsSEaF,89,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,199604
pop,Drake,In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,81,0.686,0.385,7,-8.35,0,0.297,0.614,0.0,0.131,0.147,143.07,296568
pop,All Time Low,"Dear Maria, Count Me In",0JJP0IS4w0fJx01EcrfkDe,78,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,182827
pop,Sam Smith,I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,83,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317
pop,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,80,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882
pop,Taylor Swift,champagne problems,0sY6ZUTh4yoctD8VIXz339,79,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,244000
pop,Lady Gaga,Bad Romance,0SiywuOBRcynK0uKGWdCnn,82,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573
pop,Passenger,Let Her Go,0JmiBCpWc1IAc0et7Xm7FL,75,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,252733
pop,Trevor Daniel,Falling,0Aqi7ArnBrGblW5T6p2jmD,83,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382
